window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6191,12,5,0,1.9985,0,33.7,0,0,6.58,1.0,6191.0,561,1.0,344,533,189,1960,0.001034,0.0089,401.8625,0,0.0,0.0064,0.0011,2,0,0,0,0.03132,0.015625,64,0.5011,0.0313,0.2759
2,5000,3664,4,5,0,1.9985,0,36.7,468,3202,5.16,0.8168,4531.0,462,1.0,276,18,86,2050,0.00126,0.0082,119.797,1,1.0,0.0071,0.0012,1,0,0,0,0.036376,0.015625,64,0.5705,0.0666,0.2693
3,5000,3366,3,5,0,1.9985,0,39.5,258,3127,4.84,0.8562,3961.5,239,1.0,242,3,37,1839,0.001601,0.0107,277.3893,2,1.9,0.009,0.0018,2,0,0,0,0.038049,0.015625,63,0.5893,0.0931,0.268
4,5000,3110,0,0,1,1.9985,0,49.4,50,3082,4.52,0.8629,3629.7,28,1.0,167,2,77,1612,0.001947,0.0144,51.1883,3,2.9,0.0108,0.0024,0,1,0,0,0.041667,0.015625,61,0.625,0.1316,0.2783
5,5000,3085,2,5,0,1.9985,0,63.4,3,3075,4.48,0.8951,3448.8,10,1.0,108,2,61,1303,0.002706,0.0237,27.1739,4,3.8,0.0178,0.0039,2,0,0,0,0.045024,0.015625,54,0.653,0.1707,0.2896
6,5000,3116,2,4,0,1.9984,1,90.6,7,3109,4.49,0.9291,3353.7,7,1.0,82,3,29,1013,0.003931,0.0402,23.6486,5,4.6,0.0263,0.0066,0,0,0,0,0.06192,0.015625,49,0.7477,0.2171,0.3108
7,5000,3056,1,5,0,1.9941,2,106.2,9,3042,4.42,0.9319,3279.3,14,1.0,62,6,26,866,0.004482,0.0478,67.6329,6,5.1,0.0224,0.0067,1,0,0,0,0.06087,0.015625,40,0.7433,0.2693,0.3348
8,5000,3037,0,0,3,1.9956,2,117.9,4,3033,4.48,0.9416,3225.4,4,1.0,47,0,15,682,0.006143,0.0476,20.7254,7,5.9,0.0279,0.0086,0,0,0,0,0.066667,0.015625,35,0.7656,0.3169,0.3557
9,5000,3067,0,0,0,1.9963,1,130.0,7,3060,4.39,0.9603,3193.8,7,1.0,38,3,12,560,0.007564,0.0617,46.0526,8,6.4,0.045,0.0143,0,0,0,0,0.080247,0.015625,31,0.8053,0.3971,0.376
10,5000,3110,4,5,0,1.9978,1,135.2,5,3090,4.52,0.9784,3178.5,20,1.0,34,7,11,575,0.008024,0.08,121.2121,9,6.1,0.048,0.0195,3,0,0,0,0.08,0.015625,33,0.8047,0.4314,0.3753
11,5000,3064,1,5,0,1.9787,1,147.1,6,3053,4.43,0.9698,3159.4,11,1.0,25,2,11,548,0.008477,0.0674,64.1026,10,6.4,0.0478,0.0147,1,1,0,0,0.095506,0.015625,29,0.8364,0.5157,0.3806
12,5000,3029,0,0,1,1.9752,2,147.5,0,3024,4.49,0.9648,3139.4,5,1.0,17,0,8,427,0.012202,0.0984,45.045,11,7.2,0.0605,0.0175,0,2,0,0,0.114754,0.015625,21,0.8638,0.6304,0.3921
13,5000,3080,2,5,1,1.944,1,158.4,3,3067,4.49,0.9837,3130.9,13,1.0,16,2,3,356,0.014503,0.1161,122.6415,12,7.1,0.0744,0.0278,1,0,0,0,0.116071,0.015625,17,0.8654,0.7287,0.4078
14,5000,3245,1,5,1,1.93,1,162.7,3253,0,4.55,1.0369,3148.8,12,1.0,15,3,4,347,0.013346,0.129,114.9425,13,7.5,0.0741,0.0267,1,1,0,0,0.129032,0.015625,17,0.8789,0.8469,0.4229
15,5000,3121,0,0,3,1.9604,2,166.0,1,3115,4.49,0.9923,3145.3,6,1.0,11,1,5,299,0.016567,0.1744,64.1026,14,8.5,0.0947,0.038,0,2,0,0,0.174419,0.015625,14,0.9104,0.9051,0.4394
16,5000,3088,1,4,1,1.9936,1,163.1,7,3078,4.46,0.9839,3138.6,10,1.0,12,4,3,263,0.018872,0.1282,135.1351,15,7.4,0.0842,0.0304,0,0,0,0,0.24359,0.015625,12,0.9359,0.9692,0.4624
17,5000,3095,0,0,3,1.9837,1,166.5,3,3092,4.5,0.9876,3133.7,3,1.0,11,0,1,249,0.020799,0.1282,40.0,16,8.1,0.0769,0.0188,0,1,0,0,0.205128,0.015625,11,0.9238,1.0461,0.4829
18,5000,3037,2,5,3,1.9899,1,177.0,7,3020,4.47,0.9723,3123.5,17,1.0,15,6,2,287,0.016834,0.1398,191.0112,17,6.7,0.0672,0.0369,2,0,0,0,0.172043,0.015625,13,0.9092,1.1536,0.4944
19,5000,3044,2,4,3,1.9964,1,184.2,10,3026,4.39,0.977,3115.6,18,1.0,16,2,1,318,0.013939,0.0928,191.4894,18,6.8,0.0696,0.0157,0,0,0,0,0.164948,0.015625,12,0.9053,1.2464,0.5073
20,5000,3051,0,0,3,1.9742,2,179.6,3,3043,4.48,0.9812,3109.4,8,1.0,15,3,4,321,0.015952,0.1158,87.9121,19,6.9,0.0684,0.0253,0,0,0,0,0.147368,0.015625,14,0.894,1.3412,0.5178
21,5000,3090,4,5,1,1.9585,1,188.5,11,3075,4.46,0.9943,3107.6,15,1.0,16,4,3,350,0.013985,0.1134,157.8947,20,6.0,0.0598,0.0261,2,0,0,0,0.175258,0.015625,14,0.9108,1.4289,0.5242
22,5000,3099,1,5,1,1.9656,1,186.9,6,3088,4.51,0.9975,3106.8,11,1.0,15,3,4,376,0.013759,0.1232,75.7576,21,7.1,0.0659,0.0278,1,0,0,0,0.144928,0.015625,16,0.8922,1.5448,0.5285
23,5000,3105,1,4,3,1.9168,2,196.4,8,3092,4.49,0.9995,3106.6,13,1.0,14,1,2,348,0.014125,0.125,130.0,22,7.9,0.0664,0.0279,0,0,0,0,0.163462,0.015625,12,0.9044,1.641,0.535
24,5000,3128,1,5,3,1.9211,2,193.2,3114,0,4.55,1.0062,3108.6,14,1.0,14,1,1,326,0.015694,0.1081,133.3333,23,8.7,0.0691,0.0202,1,0,0,0,0.135135,0.015625,12,0.8844,1.7311,0.5419
