window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6177,15,6,0,1.9972,0,34.2,0,0,6.61,1.0,6177.0,628,1.0,387,593,206,2092,0.000918,0.0059,401.7914,0,0.0,0.005,0.0011,2,0,0,0
2,5000,3814,3,5,0,1.9973,0,38.9,483,3325,5.3,0.8323,4625.7,489,1.0,317,23,93,2142,0.00111,0.0067,101.6013,1,1.0,0.0051,0.001,1,0,0,0
3,5000,3477,1,3,0,1.9973,0,52.9,281,3215,4.94,0.8616,4063.3,262,1.0,263,6,60,1953,0.001411,0.01,290.0,2,1.9,0.0051,0.0016,0,0,0,0
4,5000,3172,5,5,0,1.9972,0,70.6,80,3125,4.59,0.8633,3724.0,47,1.0,175,6,94,1692,0.001775,0.0174,78.4641,3,2.8,0.0104,0.0026,2,0,0,0
5,5000,3138,1,3,0,1.9973,0,83.5,11,3122,4.57,0.8893,3528.7,16,1.0,125,5,55,1386,0.002587,0.0384,31.9635,4,3.7,0.021,0.0046,0,0,0,0
6,5000,3143,1,4,0,1.9981,2,96.7,5,3138,4.47,0.9194,3418.5,5,1.0,93,1,33,1085,0.003428,0.0371,15.4799,5,4.6,0.0194,0.0053,0,0,0,0
7,5000,3044,0,0,1,1.9995,2,106.8,9,3035,4.43,0.9155,3324.9,9,1.0,73,4,24,930,0.004089,0.037,33.0579,6,5.3,0.0213,0.0066,0,1,0,0
8,5000,3118,0,0,0,1.9996,1,117.2,0,3118,4.51,0.9509,3278.9,0,1.0,52,0,21,748,0.005107,0.0526,0.0,7,6.3,0.0275,0.0086,0,0,0,0
9,5000,3092,2,5,0,1.9986,1,128.6,5,3082,4.51,0.9539,3241.5,10,1.0,42,4,14,618,0.00613,0.0638,59.1716,8,6.7,0.0351,0.0125,1,0,0,0
10,5000,3176,3,5,0,1.9962,1,137.2,13,3153,4.55,0.9834,3229.6,23,1.0,42,9,9,608,0.007011,0.0796,122.9947,9,6.5,0.0423,0.0134,1,0,0,0
11,5000,3060,3,5,0,1.9943,2,150.6,10,3042,4.52,0.9559,3201.3,18,1.0,31,3,14,570,0.007393,0.0828,115.3846,10,5.7,0.0397,0.0171,1,0,0,0
12,5000,3056,1,3,3,1.9937,2,148.9,10,3046,4.49,0.9613,3179.0,10,1.0,25,1,7,501,0.009548,0.0811,72.9927,11,6.3,0.0434,0.0163,0,0,0,0
13,5000,3140,0,0,0,1.9927,2,158.9,9,3131,4.54,0.9895,3173.4,9,1.0,22,0,3,448,0.010862,0.0714,76.2712,12,7.2,0.0601,0.0153,0,0,0,0
14,5000,3119,0,0,3,1.9946,1,162.2,7,3112,4.52,0.9851,3166.2,7,1.0,19,1,4,401,0.013399,0.0862,55.5556,13,8.5,0.0603,0.0183,0,1,0,0
15,5000,3130,1,4,3,1.9794,1,169.3,8,3122,4.46,0.99,3161.6,8,1.0,19,1,1,370,0.01353,0.1239,72.0721,14,8.9,0.0619,0.0243,0,0,0,0
16,5000,3149,2,5,1,1.9583,1,176.5,6,3138,4.48,0.9965,3160.1,11,1.0,17,2,4,393,0.012947,0.0935,110.0,15,8.7,0.0547,0.0192,1,0,0,0
17,5000,3062,1,4,2,1.9603,2,177.6,4,3058,4.49,0.9723,3149.2,4,1.0,15,1,3,350,0.014548,0.1238,41.6667,16,9.1,0.068,0.0313,0,0,0,0
