window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6078,12,5,0,1.9997,0,33.1,0,0,6.56,1.0,6078.0,561,1.0,350,534,184,1975,0.001023,0.009,406.8165,0,0.0,0.0079,0.0012,2,0,0,0
2,5000,3568,1,3,0,1.9997,0,39.1,412,3175,5.16,0.815,4436.7,393,1.0,323,13,40,2009,0.001239,0.0085,364.564,1,1.0,0.0057,0.0013,0,0,0,0
3,5000,3337,1,4,0,1.9997,0,51.1,226,3134,4.8,0.8626,3900.8,203,1.0,263,7,67,1934,0.001442,0.0126,227.8339,2,1.9,0.0095,0.0017,0,0,0,0
4,5000,3042,1,5,0,1.9997,0,69.4,40,3023,4.47,0.8599,3567.7,19,1.0,161,1,103,1669,0.001813,0.0194,35.9848,3,2.9,0.0162,0.0027,1,0,0,0
5,5000,3063,1,4,1,1.9996,0,83.3,4,3054,4.48,0.901,3399.5,9,1.0,96,1,66,1235,0.002828,0.0363,26.8657,4,3.8,0.0173,0.0049,0,0,0,0
6,5000,3035,1,3,0,1.9996,2,97.9,4,3024,4.49,0.921,3295.3,11,1.0,71,8,33,927,0.00412,0.0405,37.4532,5,4.5,0.0349,0.0072,0,0,0,0
7,5000,2988,1,3,0,1.9993,2,109.8,4,2975,4.42,0.9284,3218.5,13,1.0,57,3,17,730,0.005268,0.0429,68.7831,6,5.2,0.0365,0.0075,0,0,0,0
8,5000,3003,1,5,1,1.996,2,120.2,8,2990,4.39,0.9471,3170.6,13,1.0,49,5,13,629,0.006289,0.0649,70.1754,7,5.6,0.0351,0.0115,1,0,0,0
9,5000,3164,0,0,0,1.9978,2,130.9,0,3164,4.51,0.9983,3169.3,0,1.0,39,0,10,540,0.007508,0.071,0.0,8,6.6,0.0444,0.0129,0,0,0,0
10,5000,2966,0,0,0,1.9974,1,137.4,1,2965,4.33,0.9469,3132.3,1,1.0,33,1,7,442,0.00921,0.0556,8.3333,9,7.6,0.0317,0.0123,0,1,0,0
11,5000,3092,0,0,3,1.9908,1,144.5,0,3092,4.45,0.9892,3125.6,0,1.0,27,0,6,380,0.00998,0.0693,0.0,10,8.6,0.0528,0.013,0,0,0,0
12,5000,3140,1,3,1,1.9886,1,144.4,3135,0,4.57,1.0039,3127.8,5,1.0,22,3,8,358,0.012106,0.0909,36.5854,11,9.1,0.053,0.0209,0,0,0,0
13,5000,2979,0,0,3,1.9937,1,155.9,5,2974,4.35,0.9589,3106.6,5,1.0,15,2,9,310,0.014153,0.1045,68.9655,12,8.7,0.0697,0.021,0,0,0,0
14,5000,3026,1,4,1,1.9812,1,164.4,3,3018,4.51,0.9774,3095.8,8,1.0,15,6,6,250,0.015199,0.1266,111.1111,13,6.9,0.0422,0.0242,0,0,0,0
15,5000,3152,3,5,1,1.905,1,171.3,3129,0,4.55,1.0158,3102.8,23,1.0,16,5,4,280,0.014255,0.1122,258.427,14,5.2,0.0714,0.0245,2,0,0,0
16,5000,3115,3,5,3,1.9467,2,169.3,3092,0,4.53,1.0035,3104.3,23,1.0,16,3,3,309,0.016874,0.1154,232.3232,15,4.1,0.0793,0.0286,3,0,0,0
17,5000,3143,1,3,3,1.9299,2,172.5,3130,0,4.52,1.0111,3108.6,13,1.0,15,4,5,310,0.015583,0.1212,127.6596,16,5.1,0.0631,0.0267,0,0,0,0
