window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6090,8,3,0,1.9997,0,32.7,0,0,6.53,1.0,6090.0,637,1.0,395,623,228,2147,0.000905,0.0055,414.6023,0,0.0,0.0,0.001,0,0,0,0
2,5000,3617,1,3,0,1.9997,0,35.8,511,3142,5.16,0.8212,4486.0,475,1.0,382,17,30,2171,0.001127,0.0075,389.0254,1,1.0,0.0,0.0011,0,0,0,0
3,5000,3263,1,3,0,1.9997,0,50.6,269,3034,4.75,0.8483,3895.0,229,1.0,297,6,91,2117,0.001209,0.0075,240.7603,2,1.9,0.0,0.0013,0,0,0,0
4,5000,3000,3,3,0,1.9997,0,66.9,45,2978,4.37,0.8539,3549.4,22,1.0,186,7,118,1747,0.001629,0.0151,38.674,3,2.8,0.0,0.002,0,0,0,0
5,5000,3126,2,5,0,1.9998,0,75.2,0,3111,4.5,0.9172,3408.3,15,1.0,129,2,59,1349,0.002518,0.0333,34.8837,4,3.8,0.0291,0.0042,2,0,0,0
6,5000,3077,2,5,0,1.9997,2,87.9,5,3062,4.48,0.9286,3313.6,15,1.0,90,2,41,1041,0.00345,0.0421,43.4783,5,4.6,0.0351,0.0063,1,0,0,0
7,5000,3056,0,0,3,1.9979,2,97.2,0,3056,4.44,0.9405,3249.2,0,1.0,65,0,25,776,0.004716,0.0472,0.0,6,5.4,0.0358,0.0076,0,0,0,0
8,5000,3102,0,0,0,1.9922,1,106.7,1,3101,4.55,0.9644,3216.5,1,1.0,47,1,19,642,0.006198,0.0533,0.0,7,6.3,0.0237,0.0088,0,0,0,0
9,5000,3108,1,4,0,1.9951,1,116.2,5,3103,4.56,0.9728,3194.8,5,1.0,37,3,13,490,0.008067,0.0634,37.8788,8,6.8,0.0423,0.0126,0,0,0,0
10,5000,3125,0,0,1,1.9883,1,124.4,0,3125,4.47,0.9821,3182.1,0,1.0,26,0,11,399,0.010779,0.0714,0.0,9,7.2,0.0442,0.0156,0,0,0,0
11,5000,3179,1,3,0,1.9992,1,125.3,6,3168,4.48,0.9992,3181.6,11,1.0,28,10,8,367,0.009516,0.0642,110.0,10,6.0,0.0336,0.0135,0,0,0,0
12,5000,3137,2,5,1,1.9888,1,136.2,14,3123,4.55,0.9881,3174.7,14,1.0,22,2,8,337,0.012423,0.0826,130.8411,11,6.0,0.0612,0.0158,2,0,0,0
13,5000,3108,0,0,1,1.9663,2,140.1,1,3107,4.5,0.9819,3165.2,1,1.0,19,1,4,315,0.014552,0.1011,0.0,12,7.3,0.0742,0.0214,0,0,0,0
14,5000,3120,2,5,3,1.9773,1,147.0,3,3112,4.51,0.9876,3159.2,8,1.0,13,3,9,316,0.014737,0.1222,90.9091,13,6.7,0.0852,0.0252,1,0,0,0
15,5000,3037,1,5,1,1.9665,1,162.1,1,3022,4.45,0.966,3143.9,15,1.0,15,6,4,282,0.017755,0.1444,164.7059,14,4.8,0.0921,0.0378,1,0,0,0
16,5000,3138,3,3,1,1.9599,2,170.2,6,3123,4.51,0.9983,3143.2,15,1.0,19,7,3,327,0.01402,0.1176,125.0,15,4.3,0.078,0.0277,0,0,0,0
17,5000,3076,0,0,1,1.9518,2,176.7,1,3075,4.47,0.9809,3135.7,1,1.0,17,1,3,310,0.01505,0.1224,0.0,16,5.7,0.0656,0.0252,0,0,0,0
18,5000,2915,1,3,1,1.9747,1,188.5,0,2915,4.33,0.9365,3112.5,0,1.0,15,1,3,312,0.015407,0.0864,0.0,14,6.2,0.0723,0.0196,0,0,0,0
