window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
1,5000,6085,17,5,0,1.9973,0,34.2,0,0,6.59,1.0,6085.0,646,1.0,406,613,207,2124,0.000897,0.0065,422.4984,0,0.0,0.006,0.001,2,0,0,0
2,5000,3751,4,5,0,1.9974,0,39.0,487,3241,5.23,0.8307,4545.7,510,1.0,322,10,94,2160,0.001123,0.0071,397.0359,1,1.0,0.0047,0.001,1,0,0,0
3,5000,3420,1,4,0,1.9974,0,50.5,289,3150,4.95,0.8627,3996.8,270,1.0,273,5,54,1983,0.001402,0.0109,267.6617,2,2.0,0.0067,0.0017,0,0,0,0
4,5000,3188,2,5,0,1.9973,0,68.2,77,3141,4.69,0.875,3689.3,47,1.0,174,2,101,1746,0.001764,0.0144,63.9171,3,2.9,0.011,0.0025,2,0,0,0
5,5000,3019,1,5,0,1.9973,0,83.0,3,3011,4.38,0.8711,3465.9,8,1.0,122,4,56,1420,0.002388,0.0323,19.7531,4,3.8,0.0158,0.0043,1,0,0,0
6,5000,3126,2,5,0,1.9982,0,96.4,5,3113,4.48,0.9279,3368.8,13,1.0,90,7,39,1142,0.003263,0.0394,44.2177,5,4.3,0.019,0.005,1,0,0,0
7,5000,3108,0,0,1,1.9993,2,108.4,5,3098,4.57,0.9408,3303.6,10,1.0,71,2,21,936,0.004149,0.0354,31.5789,6,5.1,0.023,0.0072,0,0,0,0
8,5000,3031,1,5,0,1.9997,1,122.4,4,3012,4.46,0.9346,3243.0,19,1.0,62,7,16,848,0.004685,0.0456,74.6888,7,5.5,0.0285,0.0082,1,0,0,0
9,5000,3109,1,5,0,1.9945,1,121.1,0,3100,4.53,0.9667,3216.2,9,1.0,50,1,13,762,0.005537,0.0386,41.2844,8,6.3,0.0329,0.0085,1,0,0,0
10,5000,3057,3,5,0,1.9738,2,127.2,8,3039,4.38,0.9591,3187.3,18,1.0,49,7,8,702,0.006024,0.0561,88.67,9,6.3,0.0327,0.0115,2,0,0,0
11,5000,3128,2,5,0,1.9734,2,145.4,13,3110,4.53,0.9845,3177.4,18,1.0,37,5,17,684,0.006849,0.0468,87.3786,10,5.8,0.0344,0.0108,1,0,0,0
12,5000,3157,1,3,1,1.9577,2,149.8,9,3143,4.52,0.9946,3174.2,14,1.0,28,2,11,565,0.008049,0.0681,73.4463,11,6.1,0.0406,0.0145,0,0,0,0
13,5000,3178,0,0,1,1.9582,2,150.3,3173,0,4.52,1.001,3174.8,5,1.0,25,0,3,491,0.00972,0.0828,33.3333,12,6.8,0.0435,0.0184,0,0,0,0
14,5000,3097,1,5,0,1.9531,1,163.8,0,3092,4.48,0.9787,3164.4,5,1.0,21,1,5,475,0.009948,0.0846,40.6504,13,7.7,0.0474,0.0153,1,1,0,0
15,5000,3073,1,5,1,1.9803,1,168.7,0,3068,4.41,0.9746,3153.0,5,1.0,17,1,5,453,0.01114,0.0876,40.0,14,8.1,0.0597,0.0175,1,2,0,0
16,5000,3081,4,5,1,1.9661,2,173.7,10,3056,4.47,0.9798,3144.5,25,1.0,20,7,4,465,0.010939,0.0909,195.122,15,6.8,0.0519,0.02,3,0,0,0
17,5000,3077,4,5,3,1.9367,2,175.0,8,3054,4.44,0.9809,3137.0,23,1.0,24,6,2,502,0.01,0.0935,154.4118,16,6.5,0.0465,0.0195,1,0,0,0
18,5000,3185,0,0,3,1.9408,2,183.6,3172,0,4.54,1.0139,3142.2,14,1.0,23,4,5,490,0.009938,0.0613,89.172,17,7.6,0.0456,0.0133,0,1,0,0
