window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6092,14,5,0,1.9993,0,20.0,0,0,6.58,1.0,6092.0,530,1.0,325,501,176,1894,0.001085,0.0086,386.1314,0,0.0,0.0052,0.0012,1,0,0,0,0.034423,0.015625,64,0.5461,0.0344,0.2962
2,5000,3750,3,5,0,1.9993,0,20.6,412,3334,5.24,0.8303,4548.0,416,1.0,320,28,33,1973,0.001182,0.0084,377.1532,1,0.9,0.0084,0.0013,1,0,0,0,0.034434,0.015625,64,0.5462,0.0671,0.2815
3,5000,3333,4,5,0,1.9994,0,22.6,276,3076,4.84,0.8505,3956.5,257,1.0,265,10,65,1938,0.001186,0.0108,289.0889,2,1.9,0.0081,0.0017,1,0,0,0,0.033303,0.015625,64,0.5308,0.0968,0.2692
4,5000,3279,1,3,0,1.9994,0,26.4,66,3229,4.66,0.8932,3693.5,50,1.0,188,5,82,1714,0.001393,0.0142,79.8046,3,2.8,0.0128,0.0022,0,0,0,0,0.048227,0.015625,62,0.676,0.14,0.2835
5,5000,3124,0,0,1,1.9994,0,31.0,5,3120,4.49,0.8918,3504.0,4,1.0,159,0,29,1345,0.001834,0.0265,9.3023,4,3.8,0.0184,0.0041,0,0,0,0,0.059603,0.015625,59,0.7378,0.1889,0.2965
6,5000,3019,0,0,3,1.9991,1,37.5,0,3019,4.4,0.8971,3365.4,0,1.0,145,0,14,1260,0.001885,0.0236,0.0,5,4.8,0.0126,0.0039,0,0,0,0,0.056738,0.015625,58,0.7246,0.2361,0.3075
7,5000,3066,2,5,0,1.9982,1,42.0,0,3056,4.43,0.9318,3290.6,10,1.0,129,2,18,1160,0.002102,0.0345,26.9542,6,5.7,0.0175,0.0053,2,0,0,0,0.05305,0.015625,56,0.7055,0.2829,0.3085
8,5000,3059,2,5,0,1.9973,1,46.4,5,3050,4.47,0.9446,3239.3,9,1.0,118,4,15,1140,0.002117,0.0328,22.5352,7,6.5,0.0209,0.0055,1,0,0,0,0.062842,0.015625,54,0.7514,0.3181,0.3061
9,5000,3010,1,4,0,1.9998,2,52.0,4,3006,4.4,0.9425,3193.5,4,1.0,106,1,13,1075,0.00212,0.0309,12.5392,8,7.5,0.0173,0.0054,0,1,0,0,0.049383,0.015625,52,0.6836,0.3675,0.31
10,5000,3103,2,5,0,1.996,2,53.8,0,3096,4.4,0.9767,3177.0,7,1.0,102,4,8,1046,0.002149,0.0313,19.4175,9,8.2,0.0172,0.0061,1,0,0,0,0.050157,0.015625,51,0.6885,0.3957,0.3132
11,5000,3126,0,0,1,1.9902,2,58.3,0,3126,4.48,0.9866,3168.5,0,1.0,95,0,7,1005,0.00216,0.035,0.0,10,9.3,0.0216,0.0064,0,0,0,0,0.076923,0.015625,50,0.7969,0.4516,0.3245
12,5000,3073,0,0,3,1.9878,1,61.0,1,3070,4.41,0.9744,3153.8,3,1.0,88,3,10,972,0.002011,0.033,0.0,11,10.4,0.0232,0.0065,0,0,0,0,0.054945,0.015625,50,0.7156,0.5029,0.3303
13,5000,3095,1,3,3,1.9923,1,63.7,0,3085,4.42,0.984,3145.4,10,1.0,87,9,10,930,0.002122,0.0312,32.7869,12,10.8,0.0192,0.0065,0,0,0,0,0.037383,0.015625,49,0.582,0.5372,0.3324
14,5000,3000,2,4,3,1.9914,1,66.1,12,2978,4.41,0.9597,3126.0,22,1.0,84,8,11,923,0.0024,0.0308,80.292,13,11.0,0.0188,0.0072,0,0,0,0,0.065068,0.015625,48,0.7599,0.592,0.3386
15,5000,3089,3,3,1,1.9751,2,70.7,11,3068,4.44,0.9896,3121.4,21,1.0,81,3,6,907,0.002498,0.0327,71.4286,14,11.4,0.0163,0.0074,0,0,0,0,0.052288,0.015625,48,0.7012,0.6345,0.3407
16,5000,3162,0,0,3,1.9553,2,71.5,3151,0,4.47,1.0115,3126.2,11,1.0,75,0,6,859,0.002354,0.0404,41.9847,15,12.4,0.0227,0.0084,0,0,0,0,0.055147,0.015625,44,0.7167,0.6639,0.345
17,5000,3121,1,4,3,1.8843,1,71.3,14,3107,4.54,0.9985,3125.6,14,1.0,71,1,5,842,0.002525,0.0391,55.7769,16,13.2,0.0202,0.0077,0,0,0,0,0.054688,0.015625,43,0.7143,0.7029,0.348
